guid,article_char_len,summary_engine,format,status,error,rouge1_f,rouge2_f,rougeL_f,rougeL_delta_vs_baseline,compression_ratio,repetition_rate,cleaned_char_len,sentence_count,ingest_latency_sec,summarize_latency_sec,predicted_summary,ingest_exact_match,ingest_char_len_ratio,ingest_sentence_count_delta,ingest_rougeL_f,ingest_replacement_char_count
4850,3213,tfidf,file_txt,ok,,0.5196850393700788,0.144,0.28346456692913385,0.0,0.0706504824151883,0.0,3213,26,0.004638400001567788,0.0006049000076018274,Đó là một đường vạch sơn màu vàng to bản rộng bằng 2 gang tay người trưởng_thành . Những tuyên_bố đó thực_tế đã mãi nằm trên giấy_tờ nhưng tinh_thần hoà_giải dân_tộc trên bán_đảo TriềuTiên chưa bao_giờ phai_nhạt qua năm_tháng .,True,1.0,0,1.0,0
4850,3213,tfidf,file_docx,ok,,0.5196850393700788,0.144,0.28346456692913385,0.0,0.0706504824151883,0.0,3213,26,0.019228000004659407,0.00059710000641644,Đó là một đường vạch sơn màu vàng to bản rộng bằng 2 gang tay người trưởng_thành . Những tuyên_bố đó thực_tế đã mãi nằm trên giấy_tờ nhưng tinh_thần hoà_giải dân_tộc trên bán_đảo TriềuTiên chưa bao_giờ phai_nhạt qua năm_tháng .,True,1.0,0,1.0,0
4850,3213,tfidf,file_pdf,ok,,0.13559322033898308,0.03508771929824561,0.13559322033898308,-0.14787134659015078,0.009642301710730949,0.0,3215,84,0.015914000003249384,0.0008311999990837649,George_W._Bush t?i Úc . thông_q,False,1.0006224712107066,58,0.9985855728429985,0
19760,1719,tfidf,text_baseline,ok,,0.5833333333333333,0.16949152542372883,0.26666666666666666,0.0,0.12158231529959279,0.0,1719,16,0.00012009999772999436,0.0003009000065503642,"Trong đó , một tập_đoàn hỗ_trợ 15 tỷ đồng , số tiền còn lại từ ngân_sách trung_ương . Tàu thiết_kế chở 60 hành_khách / chuyến , tốc_độ khai_thác 13-15 hải_lý / h và hoạt_động trong điều_kiện sóng_gió cấp 6-7 .",True,1.0,0,1.0,0
19760,1719,tfidf,file_txt,ok,,0.5833333333333333,0.16949152542372883,0.26666666666666666,0.0,0.12158231529959279,0.0,1719,16,0.0027242999931331724,0.0003634000022429973,"Trong đó , một tập_đoàn hỗ_trợ 15 tỷ đồng , số tiền còn lại từ ngân_sách trung_ương . Tàu thiết_kế chở 60 hành_khách / chuyến , tốc_độ khai_thác 13-15 hải_lý / h và hoạt_động trong điều_kiện sóng_gió cấp 6-7 .",True,1.0,0,1.0,0
19760,1719,tfidf,file_docx,ok,,0.5833333333333333,0.16949152542372883,0.26666666666666666,0.0,0.12158231529959279,0.0,1719,16,0.018123999994713813,0.0003907000063918531,"Trong đó , một tập_đoàn hỗ_trợ 15 tỷ đồng , số tiền còn lại từ ngân_sách trung_ương . Tàu thiết_kế chở 60 hành_khách / chuyến , tốc_độ khai_thác 13-15 hải_lý / h và hoạt_động trong điều_kiện sóng_gió cấp 6-7 .",True,1.0,0,1.0,0
19760,1719,tfidf,file_pdf,ok,,0.21875,0.03225806451612903,0.125,-0.14166666666666666,0.02036067481093659,0.0,1719,61,0.013949300002423115,0.0006495999987237155,ngân_sách trung_??ng . hành_trình .,False,1.0,45,1.0,0
2581,3225,tfidf,text_baseline,ok,,0.4731182795698925,0.16304347826086957,0.27956989247311825,0.0,0.10635658914728682,0.0,3225,19,0.00019659999816212803,0.000534999999217689,"Mùa mưa_lũ năm_ngoái , ngôi nhà của gia_đình tôi cũng bị sạt_lở , hư_hỏng nặng , phải vay_mượn tiền của người_thân tu sửa . Người_dân bị thiệt_hại do mưa_lũ đang rất cần sự hỗ_trợ của Nhà_nước , nhà_hảo_tâm gồm kinh_phí để làm nhà , chăn_màn , quần_áo , đồ gia_dụng ; sách_vở , cặp , đồ_dùng học_tập cho học_sinh bước vào năm_học mới sắp tới .",True,1.0,0,1.0,0
2581,3225,tfidf,file_txt,ok,,0.4731182795698925,0.16304347826086957,0.27956989247311825,0.0,0.10635658914728682,0.0,3225,19,0.004731599998194724,0.0006332000048132613,"Mùa mưa_lũ năm_ngoái , ngôi nhà của gia_đình tôi cũng bị sạt_lở , hư_hỏng nặng , phải vay_mượn tiền của người_thân tu sửa . Người_dân bị thiệt_hại do mưa_lũ đang rất cần sự hỗ_trợ của Nhà_nước , nhà_hảo_tâm gồm kinh_phí để làm nhà , chăn_màn , quần_áo , đồ gia_dụng ; sách_vở , cặp , đồ_dùng học_tập cho học_sinh bước vào năm_học mới sắp tới .",True,1.0,0,1.0,0
2581,3225,tfidf,file_docx,ok,,0.4731182795698925,0.16304347826086957,0.27956989247311825,0.0,0.10635658914728682,0.0,3225,19,0.019281900007626973,0.0006055999983800575,"Mùa mưa_lũ năm_ngoái , ngôi nhà của gia_đình tôi cũng bị sạt_lở , hư_hỏng nặng , phải vay_mượn tiền của người_thân tu sửa . Người_dân bị thiệt_hại do mưa_lũ đang rất cần sự hỗ_trợ của Nhà_nước , nhà_hảo_tâm gồm kinh_phí để làm nhà , chăn_màn , quần_áo , đồ gia_dụng ; sách_vở , cặp , đồ_dùng học_tập cho học_sinh bước vào năm_học mới sắp tới .",True,1.0,0,1.0,0
2581,3225,tfidf,file_pdf,ok,,0.057971014492753624,0.0,0.057971014492753624,-0.22159887798036462,0.006507592190889371,0.0,3227,108,0.01623029999609571,0.0008870999881764874,", giúp_?? thiên_tai .",False,1.0006201550387597,89,1.0,0
5590,2274,tfidf,text_baseline,ok,,0.5301204819277108,0.26829268292682923,0.3132530120481928,0.0,0.148636763412489,0.028169014084507005,2274,15,0.00015189999248832464,0.00037719999090768397,"Các cáo buộc được đưa ra ngay trước thềm cuộc đàm phán thương mại cấp cao Mỹ - Trung tại Washington diễn ra từ 30-1 với sự tham_gia của nhà đàm phán lão luyện , Phó thủ tướng Trung Quốc Lưu_Hạc . Động thái của Mỹ lập tức khiến thị trường chứng khoán Trung Quốc và Hong_Kong tụt giảm với chỉ số CSI300 giảm 0,1 % và Hang_Seng giảm 0,59 % .",True,1.0,0,1.0,0
5590,2274,tfidf,file_txt,ok,,0.5301204819277108,0.26829268292682923,0.3132530120481928,0.0,0.148636763412489,0.028169014084507005,2274,15,0.0033251999993808568,0.0005053000058978796,"Các cáo buộc được đưa ra ngay trước thềm cuộc đàm phán thương mại cấp cao Mỹ - Trung tại Washington diễn ra từ 30-1 với sự tham_gia của nhà đàm phán lão luyện , Phó thủ tướng Trung Quốc Lưu_Hạc . Động thái của Mỹ lập tức khiến thị trường chứng khoán Trung Quốc và Hong_Kong tụt giảm với chỉ số CSI300 giảm 0,1 % và Hang_Seng giảm 0,59 % .",True,1.0,0,1.0,0
5590,2274,tfidf,file_docx,ok,,0.5301204819277108,0.26829268292682923,0.3132530120481928,0.0,0.148636763412489,0.028169014084507005,2274,15,0.01877789999707602,0.0004630999901564792,"Các cáo buộc được đưa ra ngay trước thềm cuộc đàm phán thương mại cấp cao Mỹ - Trung tại Washington diễn ra từ 30-1 với sự tham_gia của nhà đàm phán lão luyện , Phó thủ tướng Trung Quốc Lưu_Hạc . Động thái của Mỹ lập tức khiến thị trường chứng khoán Trung Quốc và Hong_Kong tụt giảm với chỉ số CSI300 giảm 0,1 % và Hang_Seng giảm 0,59 % .",True,1.0,0,1.0,0
5590,2274,tfidf,file_pdf,ok,,0.11940298507462686,0.030769230769230767,0.11940298507462686,-0.1938500269735659,0.012752858399296393,0.0,2274,70,0.014818100011325441,0.0006313000048976392,và ?e_do? 2 công_dân Canada ?,False,1.0,55,1.0,0
14528,2931,tfidf,text_baseline,ok,,0.564102564102564,0.16883116883116883,0.3076923076923077,0.0,0.08051859433640396,0.04761904761904767,2931,17,0.00017499999376013875,0.00045980000868439674,"Lúc đó , đơn_vị thi_công dự_định tiến_hành bù vênh luôn , nhưng theo ý_kiến của các chuyên_gia , tư_vấn và các bên liên_quan , phải cần thời_gian theo_dõi , quan_trắc khi công_trình đi vào khai_thác ổn_định mới tiến_hành bù vênh . HCM )",True,1.0,0,1.0,0
14528,2931,tfidf,file_txt,ok,,0.564102564102564,0.16883116883116883,0.3076923076923077,0.0,0.08051859433640396,0.04761904761904767,2931,17,0.004140199991525151,0.0005969000048935413,"Lúc đó , đơn_vị thi_công dự_định tiến_hành bù vênh luôn , nhưng theo ý_kiến của các chuyên_gia , tư_vấn và các bên liên_quan , phải cần thời_gian theo_dõi , quan_trắc khi công_trình đi vào khai_thác ổn_định mới tiến_hành bù vênh . HCM )",True,1.0,0,1.0,0
14528,2931,tfidf,file_docx,ok,,0.564102564102564,0.16883116883116883,0.3076923076923077,0.0,0.08051859433640396,0.04761904761904767,2931,17,0.019275300001027063,0.0005421999958343804,"Lúc đó , đơn_vị thi_công dự_định tiến_hành bù vênh luôn , nhưng theo ý_kiến của các chuyên_gia , tư_vấn và các bên liên_quan , phải cần thời_gian theo_dõi , quan_trắc khi công_trình đi vào khai_thác ổn_định mới tiến_hành bù vênh . HCM )",True,1.0,0,1.0,0
14528,2931,tfidf,file_pdf,ok,,0.048780487804878044,0.0,0.048780487804878044,-0.2589118198874297,0.006139154160982265,0.0,2932,65,0.016485899992403574,0.0007215999939944595,GTVT ??_ngh? HCM ),False,1.0003411804844762,48,1.0,0
